GameID,Name,Date,Team,FDP,FDS,FD_change,FD_pos,OPP,Home,Away,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-
20191023-cle-orl,Dean Wade,20191023,cle,0.0,3500.0,,4.0,orl,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-cle-orl,Kevin Love,20191023,cle,38.1,7200.0,,4.0,orl,1,0,35.57,4,9,0.444,0,1,0.0,3,4,0.75,1,17,18,3,1,0,2,2,11,-15
20191023-cle-orl,Tristan Thompson,20191023,cle,32.7,5500.0,,5.0,orl,1,0,33.15,8,11,0.727,0,0,0.0,0,0,0.0,2,9,11,1,0,1,1,2,16,0
20191023-cle-orl,Jordan Clarkson,20191023,cle,14.4,5100.0,,2.0,orl,1,0,18.19,2,12,0.16699999999999998,0,5,0.0,3,3,1.0,1,1,2,0,2,0,1,0,7,-12
20191023-cle-orl,Cedi Osman,20191023,cle,23.6,4800.0,,3.0,orl,1,0,28.59,5,9,0.556,3,6,0.5,0,0,0.0,0,3,3,2,2,0,2,1,13,6
20191023-cle-orl,Collin Sexton,20191023,cle,18.4,6100.0,,1.0,orl,1,0,29.54,5,15,0.33299999999999996,3,8,0.375,3,4,0.75,1,1,2,2,0,0,3,1,16,-4
20191023-cle-orl,Larry Nance,20191023,cle,27.8,6300.0,,3.0,orl,1,0,26.48,4,11,0.364,1,5,0.2,0,2,0.0,4,10,14,2,0,1,4,5,9,-3
20191023-cle-orl,Matthew Dellavedova,20191023,cle,13.7,3500.0,,1.0,orl,1,0,18.06,2,6,0.33299999999999996,0,4,0.0,1,2,0.5,0,1,1,3,1,0,0,2,5,-5
20191023-cle-orl,Darius Garland,20191023,cle,17.9,4900.0,,1.0,orl,1,0,31.32,3,9,0.33299999999999996,2,4,0.5,0,0,0.0,1,1,2,5,1,0,3,0,8,-7
20191023-cle-orl,Brandon Knight,20191023,cle,0.0,3600.0,,1.0,orl,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-cle-orl,Melvin Frazier,20191023,orl,0.0,3500.0,,3.0,cle,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-cle-orl,Al-Farouq Aminu,20191023,orl,15.4,4400.0,,4.0,cle,0,1,6.07,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3
20191023-cle-orl,Jonathan Isaac,20191023,orl,22.6,6000.0,,3.0,cle,0,1,8.54,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,1,0,1
20191023-cle-orl,D.J. Augustin,20191023,orl,20.1,4800.0,,1.0,cle,0,1,4.5,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-2
20191023-cle-orl,Terrence Ross,20191023,orl,19.8,5100.0,,2.0,cle,0,1,3.48,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,5
20191023-cle-orl,Aaron Gordon,20191023,orl,23.9,7300.0,,4.0,cle,0,1,8.59,2,5,0.4,1,2,0.5,3,4,0.75,0,0,0,0,1,0,1,2,8,4
20191023-cle-orl,Markelle Fultz,20191023,orl,24.0,4700.0,,1.0,cle,0,1,7.1,4,5,0.8,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,8,6
20191023-cle-orl,Evan Fournier,20191023,orl,28.6,5700.0,,2.0,cle,0,1,8.12,2,3,0.667,1,1,1.0,0,0,0.0,1,0,1,1,0,0,1,0,5,-1
20191023-cle-orl,Khem Birch,20191023,orl,0.0,3500.0,,4.0,cle,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-cle-orl,Mohamed Bamba,20191023,orl,19.9,3900.0,,5.0,cle,0,1,3.48,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,0,2,5
20191023-den-por,PJ Dozier,20191023,den,0.0,3500.0,,2.0,por,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-den-por,Jamal Murray,20191023,den,30.0,7100.0,,1.0,por,1,0,33.47,4,14,0.28600000000000003,3,6,0.5,3,4,0.75,1,4,5,6,1,0,2,1,14,9
20191023-den-por,Jerami Grant,20191023,den,11.9,5100.0,,4.0,por,1,0,20.49,3,4,0.75,2,2,1.0,1,2,0.5,1,1,2,1,0,0,1,1,9,8
20191023-den-por,Torrey Craig,20191023,den,25.2,3500.0,,2.0,por,1,0,16.02,4,6,0.667,2,3,0.667,0,0,0.0,1,5,6,2,1,1,1,4,10,2
20191023-den-por,Michael Porter,20191023,den,0.0,3700.0,,4.0,por,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-den-por,Will Barton,20191023,den,36.0,5100.0,,3.0,por,1,0,31.26,3,8,0.375,2,3,0.667,11,12,0.917,1,4,5,2,2,1,1,1,19,2
20191023-den-por,Malik Beasley,20191023,den,9.7,3600.0,,2.0,por,1,0,13.23,2,6,0.33299999999999996,2,4,0.5,0,0,0.0,0,1,1,1,1,0,2,2,6,5
20191023-den-por,Mason Plumlee,20191023,den,20.3,4600.0,,5.0,por,1,0,19.28,2,4,0.5,0,0,0.0,1,2,0.5,3,1,4,5,1,0,0,2,5,-8
20191023-den-por,Paul Millsap,20191023,den,33.0,6300.0,,4.0,por,1,0,31.46,3,8,0.375,3,4,0.75,2,2,1.0,0,5,5,2,3,2,2,3,11,4
20191023-den-por,Monte Morris,20191023,den,10.7,4200.0,,1.0,por,1,0,14.11,2,6,0.33299999999999996,0,0,0.0,2,2,1.0,0,1,1,3,0,0,1,0,6,-1
20191023-den-por,Gary Harris,20191023,den,12.6,5500.0,,2.0,por,1,0,35.14,3,11,0.273,1,5,0.2,1,1,1.0,0,3,3,0,2,0,5,5,8,5
20191023-den-por,Kent Bazemore,20191023,por,21.4,4900.0,,3.0,den,0,1,4.43,1,3,0.33299999999999996,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-6
20191023-den-por,Nassir Little,20191023,por,0.0,3500.0,,3.0,den,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
20191023-den-por,Zach Collins,20191023,por,18.0,4600.0,,4.0,den,0,1,7.17,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,9
20191023-den-por,Anthony Tolliver,20191023,por,-1.0,3500.0,,4.0,den,0,1,4.43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-6
20191023-den-por,Rodney Hood,20191023,por,18.5,4600.0,,3.0,den,0,1,7.17,1,2,0.5,1,2,0.5,1,1,1.0,0,0,0,0,0,0,1,1,4,9
20191023-den-por,Hassan Whiteside,20191023,por,40.8,7300.0,,5.0,den,0,1,7.57,2,2,1.0,0,0,0.0,2,2,1.0,1,6,7,0,0,1,2,2,6,6
20191023-den-por,Damian Lillard,20191023,por,48.8,9500.0,,1.0,den,0,1,12.0,1,3,0.33299999999999996,0,1,0.0,0,0,0.0,0,1,1,4,1,0,1,0,2,3
20191023-den-por,Mario Hezonja,20191023,por,6.8,3900.0,,3.0,den,0,1,3.1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-3
20191023-det-ind,Tim Frazier,20191023,det,0.0,3500.0,,1.0,ind,1,0,1.04,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
